m,n,k,b,p,q,algo,lookahead,gflops
1536,1536,1536,128,4,1,p2p-i-la,10,18.751700
1536,1536,1536,128,4,1,p2p-i-la,10,18.173550
1536,1536,1536,128,4,1,p2p-i-la,11,18.232572
1536,1536,1536,128,4,1,p2p-i-la,11,16.413089
1536,1536,1536,128,4,1,p2p-i-la,11,14.834118
1536,1536,1536,128,4,1,p2p-i-la,11,18.802098
1536,1536,1536,128,4,1,p2p-i-la,11,16.992015
1536,1536,1536,128,4,1,p2p-i-la,12,13.365169
1536,1536,1536,128,4,1,p2p-i-la,12,20.478923
1536,1536,1536,128,4,1,p2p-i-la,12,19.479187
1536,1536,1536,128,4,1,p2p-i-la,12,19.842137
1536,1536,1536,128,4,1,p2p-i-la,12,19.854530
1024,1024,1024,256,4,1,p2p,12,18.102824
1024,1024,1024,256,4,1,p2p,12,26.360491
1024,1024,1024,256,4,1,p2p,12,28.816001
1024,1024,1024,256,4,1,p2p,12,32.322635
1024,1024,1024,256,4,1,p2p,12,32.483982
1024,1024,1024,256,4,1,bcast,12,19.618531
1024,1024,1024,256,4,1,bcast,12,24.802889
1024,1024,1024,256,4,1,bcast,12,32.186986
1024,1024,1024,256,4,1,bcast,12,30.061223
1024,1024,1024,256,4,1,bcast,12,28.571401
1024,1024,1024,256,4,1,p2p-i-la,1,14.188952
1024,1024,1024,256,4,1,p2p-i-la,1,19.022461
1024,1024,1024,256,4,1,p2p-i-la,1,25.693443
1024,1024,1024,256,4,1,p2p-i-la,1,29.897999
1024,1024,1024,256,4,1,p2p-i-la,1,27.917316
1024,1024,1024,256,4,1,p2p-i-la,2,19.427736
1024,1024,1024,256,4,1,p2p-i-la,2,26.366314
1024,1024,1024,256,4,1,p2p-i-la,2,27.088015
1024,1024,1024,256,4,1,p2p-i-la,2,26.216959
1024,1024,1024,256,4,1,p2p-i-la,2,18.632940
1024,1024,1024,256,4,1,p2p-i-la,3,20.271136
1024,1024,1024,256,4,1,p2p-i-la,3,14.740090
1024,1024,1024,256,4,1,p2p-i-la,3,18.217850
1024,1024,1024,256,4,1,p2p-i-la,3,25.006505
1024,1024,1024,256,4,1,p2p-i-la,3,20.680896
1024,1024,1024,256,4,1,p2p-i-la,4,17.430733
1024,1024,1024,256,4,1,p2p-i-la,4,13.241114
1024,1024,1024,256,4,1,p2p-i-la,4,16.885256
1024,1024,1024,256,4,1,p2p-i-la,4,24.835876
1024,1024,1024,256,4,1,p2p-i-la,4,26.722626
2048,2048,2048,256,4,1,p2p,4,17.336994
2048,2048,2048,256,4,1,p2p,4,17.401670
2048,2048,2048,256,4,1,p2p,4,18.532481
2048,2048,2048,256,4,1,p2p,4,20.726431
2048,2048,2048,256,4,1,p2p,4,22.324565
2048,2048,2048,256,4,1,bcast,4,18.432208
2048,2048,2048,256,4,1,bcast,4,16.534924
2048,2048,2048,256,4,1,bcast,4,20.606207
2048,2048,2048,256,4,1,bcast,4,23.723301
2048,2048,2048,256,4,1,bcast,4,21.123448
2048,2048,2048,256,4,1,p2p-i-la,1,18.229216
2048,2048,2048,256,4,1,p2p-i-la,1,19.441499
2048,2048,2048,256,4,1,p2p-i-la,1,25.768630
2048,2048,2048,256,4,1,p2p-i-la,1,22.039404
2048,2048,2048,256,4,1,p2p-i-la,1,33.831560
2048,2048,2048,256,4,1,p2p-i-la,2,17.723356
2048,2048,2048,256,4,1,p2p-i-la,2,20.284372
2048,2048,2048,256,4,1,p2p-i-la,2,21.021971
2048,2048,2048,256,4,1,p2p-i-la,2,25.979955
2048,2048,2048,256,4,1,p2p-i-la,2,24.325410
2048,2048,2048,256,4,1,p2p-i-la,3,19.624268
2048,2048,2048,256,4,1,p2p-i-la,3,22.182915
2048,2048,2048,256,4,1,p2p-i-la,3,22.218805
2048,2048,2048,256,4,1,p2p-i-la,3,21.026422
2048,2048,2048,256,4,1,p2p-i-la,3,22.206284
2048,2048,2048,256,4,1,p2p-i-la,4,17.762222
2048,2048,2048,256,4,1,p2p-i-la,4,18.645459
2048,2048,2048,256,4,1,p2p-i-la,4,21.081120
2048,2048,2048,256,4,1,p2p-i-la,4,17.826822
2048,2048,2048,256,4,1,p2p-i-la,4,17.764793
2048,2048,2048,256,4,1,p2p-i-la,5,17.160736
2048,2048,2048,256,4,1,p2p-i-la,5,18.725102
2048,2048,2048,256,4,1,p2p-i-la,5,19.996682
2048,2048,2048,256,4,1,p2p-i-la,5,28.973605
2048,2048,2048,256,4,1,p2p-i-la,5,24.736747
2048,2048,2048,256,4,1,p2p-i-la,6,21.449418
2048,2048,2048,256,4,1,p2p-i-la,6,17.801461
2048,2048,2048,256,4,1,p2p-i-la,6,15.612797
2048,2048,2048,256,4,1,p2p-i-la,6,18.092929
2048,2048,2048,256,4,1,p2p-i-la,6,22.215445
2048,2048,2048,256,4,1,p2p-i-la,7,17.898307
2048,2048,2048,256,4,1,p2p-i-la,7,18.583882
2048,2048,2048,256,4,1,p2p-i-la,7,19.277946
2048,2048,2048,256,4,1,p2p-i-la,7,21.799706
2048,2048,2048,256,4,1,p2p-i-la,7,22.564356
2048,2048,2048,256,4,1,p2p-i-la,8,15.780777
2048,2048,2048,256,4,1,p2p-i-la,8,18.671051
2048,2048,2048,256,4,1,p2p-i-la,8,15.926678
2048,2048,2048,256,4,1,p2p-i-la,8,16.602549
2048,2048,2048,256,4,1,p2p-i-la,8,14.828345
3072,3072,3072,256,4,1,p2p,8,18.947066
3072,3072,3072,256,4,1,p2p,8,22.189019
3072,3072,3072,256,4,1,p2p,8,22.367144
3072,3072,3072,256,4,1,p2p,8,18.443967
3072,3072,3072,256,4,1,p2p,8,26.481533
3072,3072,3072,256,4,1,bcast,8,23.563936
3072,3072,3072,256,4,1,bcast,8,23.899730
3072,3072,3072,256,4,1,bcast,8,26.811509
3072,3072,3072,256,4,1,bcast,8,19.792308
3072,3072,3072,256,4,1,bcast,8,20.557062
3072,3072,3072,256,4,1,p2p-i-la,1,23.592000
3072,3072,3072,256,4,1,p2p-i-la,1,18.817267
3072,3072,3072,256,4,1,p2p-i-la,1,18.111593
3072,3072,3072,256,4,1,p2p-i-la,1,23.742412
3072,3072,3072,256,4,1,p2p-i-la,1,33.551829
3072,3072,3072,256,4,1,p2p-i-la,2,21.638834
3072,3072,3072,256,4,1,p2p-i-la,2,22.797532
3072,3072,3072,256,4,1,p2p-i-la,2,28.008870
3072,3072,3072,256,4,1,p2p-i-la,2,18.409066
3072,3072,3072,256,4,1,p2p-i-la,2,29.649031
3072,3072,3072,256,4,1,p2p-i-la,3,22.941303
3072,3072,3072,256,4,1,p2p-i-la,3,33.446253
3072,3072,3072,256,4,1,p2p-i-la,3,34.031344
3072,3072,3072,256,4,1,p2p-i-la,3,20.849542
3072,3072,3072,256,4,1,p2p-i-la,3,31.710176
3072,3072,3072,256,4,1,p2p-i-la,4,23.503807
3072,3072,3072,256,4,1,p2p-i-la,4,21.271535
3072,3072,3072,256,4,1,p2p-i-la,4,23.244174
3072,3072,3072,256,4,1,p2p-i-la,4,18.659984
3072,3072,3072,256,4,1,p2p-i-la,4,21.127624
3072,3072,3072,256,4,1,p2p-i-la,5,26.754228
3072,3072,3072,256,4,1,p2p-i-la,5,17.185318
3072,3072,3072,256,4,1,p2p-i-la,5,30.042051
3072,3072,3072,256,4,1,p2p-i-la,5,21.980593
3072,3072,3072,256,4,1,p2p-i-la,5,30.203880
3072,3072,3072,256,4,1,p2p-i-la,6,18.919234
3072,3072,3072,256,4,1,p2p-i-la,6,20.005126
3072,3072,3072,256,4,1,p2p-i-la,6,24.257351
3072,3072,3072,256,4,1,p2p-i-la,6,28.283185
3072,3072,3072,256,4,1,p2p-i-la,6,34.617663
3072,3072,3072,256,4,1,p2p-i-la,7,19.953473
3072,3072,3072,256,4,1,p2p-i-la,7,25.835864
3072,3072,3072,256,4,1,p2p-i-la,7,23.880024
3072,3072,3072,256,4,1,p2p-i-la,7,24.354321
3072,3072,3072,256,4,1,p2p-i-la,7,23.198967
3072,3072,3072,256,4,1,p2p-i-la,8,24.456231
3072,3072,3072,256,4,1,p2p-i-la,8,24.145880
3072,3072,3072,256,4,1,p2p-i-la,8,31.342552
3072,3072,3072,256,4,1,p2p-i-la,8,29.594641
3072,3072,3072,256,4,1,p2p-i-la,8,24.902500
3072,3072,3072,256,4,1,p2p-i-la,9,21.591060
3072,3072,3072,256,4,1,p2p-i-la,9,25.344467
3072,3072,3072,256,4,1,p2p-i-la,9,29.203411
3072,3072,3072,256,4,1,p2p-i-la,9,31.073132
3072,3072,3072,256,4,1,p2p-i-la,9,22.877561
3072,3072,3072,256,4,1,p2p-i-la,10,19.967222
3072,3072,3072,256,4,1,p2p-i-la,10,23.883152
3072,3072,3072,256,4,1,p2p-i-la,10,23.713855
3072,3072,3072,256,4,1,p2p-i-la,10,21.294410
3072,3072,3072,256,4,1,p2p-i-la,10,25.938565
3072,3072,3072,256,4,1,p2p-i-la,11,22.893080
3072,3072,3072,256,4,1,p2p-i-la,11,34.643518
3072,3072,3072,256,4,1,p2p-i-la,11,27.204816
3072,3072,3072,256,4,1,p2p-i-la,11,26.547260
3072,3072,3072,256,4,1,p2p-i-la,11,31.623807
3072,3072,3072,256,4,1,p2p-i-la,12,25.526992
3072,3072,3072,256,4,1,p2p-i-la,12,30.100659
3072,3072,3072,256,4,1,p2p-i-la,12,22.854387
3072,3072,3072,256,4,1,p2p-i-la,12,27.618670
3072,3072,3072,256,4,1,p2p-i-la,12,26.063160
2048,2048,2048,512,4,1,p2p,12,20.819542
2048,2048,2048,512,4,1,p2p,12,19.559853
2048,2048,2048,512,4,1,p2p,12,21.885824
2048,2048,2048,512,4,1,p2p,12,20.100584
2048,2048,2048,512,4,1,p2p,12,20.232462
2048,2048,2048,512,4,1,bcast,12,17.507968
2048,2048,2048,512,4,1,bcast,12,22.096578
2048,2048,2048,512,4,1,bcast,12,16.694022
2048,2048,2048,512,4,1,bcast,12,19.555868
2048,2048,2048,512,4,1,bcast,12,25.179976
2048,2048,2048,512,4,1,p2p-i-la,1,19.613425
2048,2048,2048,512,4,1,p2p-i-la,1,18.953646
2048,2048,2048,512,4,1,p2p-i-la,1,20.870886
2048,2048,2048,512,4,1,p2p-i-la,1,17.334703
2048,2048,2048,512,4,1,p2p-i-la,1,23.020891
2048,2048,2048,512,4,1,p2p-i-la,2,19.303918
2048,2048,2048,512,4,1,p2p-i-la,2,17.388584
2048,2048,2048,512,4,1,p2p-i-la,2,22.284950
2048,2048,2048,512,4,1,p2p-i-la,2,25.558284
2048,2048,2048,512,4,1,p2p-i-la,2,18.283129
2048,2048,2048,512,4,1,p2p-i-la,3,18.136497
2048,2048,2048,512,4,1,p2p-i-la,3,18.429816
2048,2048,2048,512,4,1,p2p-i-la,3,18.338358
2048,2048,2048,512,4,1,p2p-i-la,3,22.726469
2048,2048,2048,512,4,1,p2p-i-la,3,24.505877
2048,2048,2048,512,4,1,p2p-i-la,4,18.909981
2048,2048,2048,512,4,1,p2p-i-la,4,19.813705
2048,2048,2048,512,4,1,p2p-i-la,4,18.425843
2048,2048,2048,512,4,1,p2p-i-la,4,26.674910
2048,2048,2048,512,4,1,p2p-i-la,4,26.184554
4096,4096,4096,512,4,1,p2p,4,29.788778
4096,4096,4096,512,4,1,p2p,4,25.772227
4096,4096,4096,512,4,1,p2p,4,25.339723
4096,4096,4096,512,4,1,p2p,4,35.246152
4096,4096,4096,512,4,1,p2p,4,28.903343
4096,4096,4096,512,4,1,bcast,4,31.461743
4096,4096,4096,512,4,1,bcast,4,29.059430
4096,4096,4096,512,4,1,bcast,4,27.537281
4096,4096,4096,512,4,1,bcast,4,27.620496
4096,4096,4096,512,4,1,bcast,4,29.517559
4096,4096,4096,512,4,1,p2p-i-la,1,24.405178
4096,4096,4096,512,4,1,p2p-i-la,1,32.010272
4096,4096,4096,512,4,1,p2p-i-la,1,26.877484
4096,4096,4096,512,4,1,p2p-i-la,1,28.215874
4096,4096,4096,512,4,1,p2p-i-la,1,20.253479
4096,4096,4096,512,4,1,p2p-i-la,2,20.856833
4096,4096,4096,512,4,1,p2p-i-la,2,27.418164
4096,4096,4096,512,4,1,p2p-i-la,2,24.966902
4096,4096,4096,512,4,1,p2p-i-la,2,28.472465
4096,4096,4096,512,4,1,p2p-i-la,2,27.743334
4096,4096,4096,512,4,1,p2p-i-la,3,21.968250
4096,4096,4096,512,4,1,p2p-i-la,3,33.332490
4096,4096,4096,512,4,1,p2p-i-la,3,30.515226
4096,4096,4096,512,4,1,p2p-i-la,3,26.596550
4096,4096,4096,512,4,1,p2p-i-la,3,30.980544
4096,4096,4096,512,4,1,p2p-i-la,4,27.466846
4096,4096,4096,512,4,1,p2p-i-la,4,34.770280
4096,4096,4096,512,4,1,p2p-i-la,4,31.825872
4096,4096,4096,512,4,1,p2p-i-la,4,28.615671
4096,4096,4096,512,4,1,p2p-i-la,4,28.828296
4096,4096,4096,512,4,1,p2p-i-la,5,24.894447
4096,4096,4096,512,4,1,p2p-i-la,5,31.001521
4096,4096,4096,512,4,1,p2p-i-la,5,28.838204
4096,4096,4096,512,4,1,p2p-i-la,5,31.697789
4096,4096,4096,512,4,1,p2p-i-la,5,31.191556
4096,4096,4096,512,4,1,p2p-i-la,6,26.497235
4096,4096,4096,512,4,1,p2p-i-la,6,27.140861
4096,4096,4096,512,4,1,p2p-i-la,6,29.140585
4096,4096,4096,512,4,1,p2p-i-la,6,29.267663
4096,4096,4096,512,4,1,p2p-i-la,6,29.842190
4096,4096,4096,512,4,1,p2p-i-la,7,26.066905
4096,4096,4096,512,4,1,p2p-i-la,7,31.281284
4096,4096,4096,512,4,1,p2p-i-la,7,29.288419
4096,4096,4096,512,4,1,p2p-i-la,7,29.997671
4096,4096,4096,512,4,1,p2p-i-la,7,27.955072
4096,4096,4096,512,4,1,p2p-i-la,8,28.078284
4096,4096,4096,512,4,1,p2p-i-la,8,33.088693
4096,4096,4096,512,4,1,p2p-i-la,8,33.191619
4096,4096,4096,512,4,1,p2p-i-la,8,30.218317
4096,4096,4096,512,4,1,p2p-i-la,8,27.762389
6144,6144,6144,512,4,1,p2p,8,31.583895
6144,6144,6144,512,4,1,p2p,8,37.914191
6144,6144,6144,512,4,1,p2p,8,35.874388
6144,6144,6144,512,4,1,p2p,8,32.456829
6144,6144,6144,512,4,1,p2p,8,34.602419
6144,6144,6144,512,4,1,bcast,8,34.870755
6144,6144,6144,512,4,1,bcast,8,34.274878
6144,6144,6144,512,4,1,bcast,8,33.583806
6144,6144,6144,512,4,1,bcast,8,34.545765
6144,6144,6144,512,4,1,bcast,8,34.925837
6144,6144,6144,512,4,1,p2p-i-la,1,34.133131
6144,6144,6144,512,4,1,p2p-i-la,1,38.150831
6144,6144,6144,512,4,1,p2p-i-la,1,36.037625
6144,6144,6144,512,4,1,p2p-i-la,1,36.813007
6144,6144,6144,512,4,1,p2p-i-la,1,36.876486
6144,6144,6144,512,4,1,p2p-i-la,2,32.416208
6144,6144,6144,512,4,1,p2p-i-la,2,36.555414
6144,6144,6144,512,4,1,p2p-i-la,2,35.065051
6144,6144,6144,512,4,1,p2p-i-la,2,35.954124
6144,6144,6144,512,4,1,p2p-i-la,2,35.793614
6144,6144,6144,512,4,1,p2p-i-la,3,31.324756
6144,6144,6144,512,4,1,p2p-i-la,3,37.046288
6144,6144,6144,512,4,1,p2p-i-la,3,37.189307
6144,6144,6144,512,4,1,p2p-i-la,3,35.036405
6144,6144,6144,512,4,1,p2p-i-la,3,34.715502
6144,6144,6144,512,4,1,p2p-i-la,4,31.639330
6144,6144,6144,512,4,1,p2p-i-la,4,33.584794
6144,6144,6144,512,4,1,p2p-i-la,4,36.714992
6144,6144,6144,512,4,1,p2p-i-la,4,35.669989
6144,6144,6144,512,4,1,p2p-i-la,4,34.260460
6144,6144,6144,512,4,1,p2p-i-la,5,31.065783
6144,6144,6144,512,4,1,p2p-i-la,5,36.257909
6144,6144,6144,512,4,1,p2p-i-la,5,36.080266
6144,6144,6144,512,4,1,p2p-i-la,5,33.398846
6144,6144,6144,512,4,1,p2p-i-la,5,34.630241
6144,6144,6144,512,4,1,p2p-i-la,6,30.453482
6144,6144,6144,512,4,1,p2p-i-la,6,31.951063
6144,6144,6144,512,4,1,p2p-i-la,6,34.076525
6144,6144,6144,512,4,1,p2p-i-la,6,34.213257
6144,6144,6144,512,4,1,p2p-i-la,6,35.423906
6144,6144,6144,512,4,1,p2p-i-la,7,30.402585
6144,6144,6144,512,4,1,p2p-i-la,7,38.077362
6144,6144,6144,512,4,1,p2p-i-la,7,34.706611
6144,6144,6144,512,4,1,p2p-i-la,7,33.803500
6144,6144,6144,512,4,1,p2p-i-la,7,35.518592
6144,6144,6144,512,4,1,p2p-i-la,8,33.093121
6144,6144,6144,512,4,1,p2p-i-la,8,36.367385
6144,6144,6144,512,4,1,p2p-i-la,8,36.132653
6144,6144,6144,512,4,1,p2p-i-la,8,37.183243
6144,6144,6144,512,4,1,p2p-i-la,8,38.203604
6144,6144,6144,512,4,1,p2p-i-la,9,33.821270
6144,6144,6144,512,4,1,p2p-i-la,9,37.333452
6144,6144,6144,512,4,1,p2p-i-la,9,35.367951
6144,6144,6144,512,4,1,p2p-i-la,9,35.345629
6144,6144,6144,512,4,1,p2p-i-la,9,34.946521
6144,6144,6144,512,4,1,p2p-i-la,10,35.522387
6144,6144,6144,512,4,1,p2p-i-la,10,34.479664
6144,6144,6144,512,4,1,p2p-i-la,10,34.205930
6144,6144,6144,512,4,1,p2p-i-la,10,37.246458
6144,6144,6144,512,4,1,p2p-i-la,10,33.203447
6144,6144,6144,512,4,1,p2p-i-la,11,33.633264
6144,6144,6144,512,4,1,p2p-i-la,11,37.571499
6144,6144,6144,512,4,1,p2p-i-la,11,34.619215
6144,6144,6144,512,4,1,p2p-i-la,11,35.852987
6144,6144,6144,512,4,1,p2p-i-la,11,34.187915
6144,6144,6144,512,4,1,p2p-i-la,12,33.480518
6144,6144,6144,512,4,1,p2p-i-la,12,35.048044
6144,6144,6144,512,4,1,p2p-i-la,12,33.975290
6144,6144,6144,512,4,1,p2p-i-la,12,34.042986
6144,6144,6144,512,4,1,p2p-i-la,12,34.706549
512,512,512,128,4,2,p2p,12,6.942236
512,512,512,128,4,2,p2p,12,11.703674
512,512,512,128,4,2,p2p,12,14.973808
512,512,512,128,4,2,p2p,12,13.351676
512,512,512,128,4,2,p2p,12,15.118866
512,512,512,128,4,2,bcast,12,7.047770
512,512,512,128,4,2,bcast,12,12.771693
512,512,512,128,4,2,bcast,12,12.519727
512,512,512,128,4,2,bcast,12,11.798842
512,512,512,128,4,2,bcast,12,13.694987
512,512,512,128,4,2,p2p-i-la,1,6.841909
512,512,512,128,4,2,p2p-i-la,1,13.254762
512,512,512,128,4,2,p2p-i-la,1,12.250055
512,512,512,128,4,2,p2p-i-la,1,12.627503
512,512,512,128,4,2,p2p-i-la,1,6.557603
512,512,512,128,4,2,p2p-i-la,2,5.975989
512,512,512,128,4,2,p2p-i-la,2,7.508474
512,512,512,128,4,2,p2p-i-la,2,8.532596
512,512,512,128,4,2,p2p-i-la,2,9.415484
512,512,512,128,4,2,p2p-i-la,2,11.581476
512,512,512,128,4,2,p2p-i-la,3,7.237603
512,512,512,128,4,2,p2p-i-la,3,12.888821
512,512,512,128,4,2,p2p-i-la,3,11.983191
512,512,512,128,4,2,p2p-i-la,3,13.780762
512,512,512,128,4,2,p2p-i-la,3,13.319215
512,512,512,128,4,2,p2p-i-la,4,7.563267
512,512,512,128,4,2,p2p-i-la,4,10.389173
512,512,512,128,4,2,p2p-i-la,4,12.325992
512,512,512,128,4,2,p2p-i-la,4,12.725678
512,512,512,128,4,2,p2p-i-la,4,15.165845
1024,1024,1024,128,4,2,p2p,4,14.243346
1024,1024,1024,128,4,2,p2p,4,17.165862
1024,1024,1024,128,4,2,p2p,4,16.844594
1024,1024,1024,128,4,2,p2p,4,14.793399
1024,1024,1024,128,4,2,p2p,4,10.852015
1024,1024,1024,128,4,2,bcast,4,14.441233
1024,1024,1024,128,4,2,bcast,4,16.100854
1024,1024,1024,128,4,2,bcast,4,11.851520
1024,1024,1024,128,4,2,bcast,4,13.743895
1024,1024,1024,128,4,2,bcast,4,17.020151
1024,1024,1024,128,4,2,p2p-i-la,1,11.856952
1024,1024,1024,128,4,2,p2p-i-la,1,12.906715
1024,1024,1024,128,4,2,p2p-i-la,1,17.424793
1024,1024,1024,128,4,2,p2p-i-la,1,17.415183
1024,1024,1024,128,4,2,p2p-i-la,1,17.106789
1024,1024,1024,128,4,2,p2p-i-la,2,13.300900
1024,1024,1024,128,4,2,p2p-i-la,2,18.707933
1024,1024,1024,128,4,2,p2p-i-la,2,17.110333
1024,1024,1024,128,4,2,p2p-i-la,2,16.066163
1024,1024,1024,128,4,2,p2p-i-la,2,14.976000
1024,1024,1024,128,4,2,p2p-i-la,3,15.543566
1024,1024,1024,128,4,2,p2p-i-la,3,11.597300
1024,1024,1024,128,4,2,p2p-i-la,3,16.662790
1024,1024,1024,128,4,2,p2p-i-la,3,15.774314
1024,1024,1024,128,4,2,p2p-i-la,3,15.832347
1024,1024,1024,128,4,2,p2p-i-la,4,11.540895
1024,1024,1024,128,4,2,p2p-i-la,4,14.302827
1024,1024,1024,128,4,2,p2p-i-la,4,14.116480
1024,1024,1024,128,4,2,p2p-i-la,4,13.179679
1024,1024,1024,128,4,2,p2p-i-la,4,16.173003
1024,1024,1024,128,4,2,p2p-i-la,5,13.769981
1024,1024,1024,128,4,2,p2p-i-la,5,17.321071
1024,1024,1024,128,4,2,p2p-i-la,5,18.022455
1024,1024,1024,128,4,2,p2p-i-la,5,17.503616
1024,1024,1024,128,4,2,p2p-i-la,5,17.538926
1024,1024,1024,128,4,2,p2p-i-la,6,10.948226
1024,1024,1024,128,4,2,p2p-i-la,6,17.124932
1024,1024,1024,128,4,2,p2p-i-la,6,17.221752
1024,1024,1024,128,4,2,p2p-i-la,6,17.691362
1024,1024,1024,128,4,2,p2p-i-la,6,16.204367
1024,1024,1024,128,4,2,p2p-i-la,7,9.600181
1024,1024,1024,128,4,2,p2p-i-la,7,16.818606
1024,1024,1024,128,4,2,p2p-i-la,7,18.059740
1024,1024,1024,128,4,2,p2p-i-la,7,17.082704
1024,1024,1024,128,4,2,p2p-i-la,7,17.449712
1024,1024,1024,128,4,2,p2p-i-la,8,9.918177
1024,1024,1024,128,4,2,p2p-i-la,8,16.423344
1024,1024,1024,128,4,2,p2p-i-la,8,17.106789
1024,1024,1024,128,4,2,p2p-i-la,8,17.373620
1024,1024,1024,128,4,2,p2p-i-la,8,12.180504
1536,1536,1536,128,4,2,p2p,8,14.483841
1536,1536,1536,128,4,2,p2p,8,13.912924
1536,1536,1536,128,4,2,p2p,8,17.604121
1536,1536,1536,128,4,2,p2p,8,18.286487
1536,1536,1536,128,4,2,p2p,8,17.738199
1536,1536,1536,128,4,2,bcast,8,15.651639
1536,1536,1536,128,4,2,bcast,8,13.860695
1536,1536,1536,128,4,2,bcast,8,17.630928
1536,1536,1536,128,4,2,bcast,8,18.079348
1536,1536,1536,128,4,2,bcast,8,13.989594
1536,1536,1536,128,4,2,p2p-i-la,1,13.684852
1536,1536,1536,128,4,2,p2p-i-la,1,16.353538
1536,1536,1536,128,4,2,p2p-i-la,1,18.374849
1536,1536,1536,128,4,2,p2p-i-la,1,17.249583
1536,1536,1536,128,4,2,p2p-i-la,1,15.741724
1536,1536,1536,128,4,2,p2p-i-la,2,10.907314
1536,1536,1536,128,4,2,p2p-i-la,2,15.908369
1536,1536,1536,128,4,2,p2p-i-la,2,16.171496
1536,1536,1536,128,4,2,p2p-i-la,2,16.969855
1536,1536,1536,128,4,2,p2p-i-la,2,16.499925
1536,1536,1536,128,4,2,p2p-i-la,3,13.236149
1536,1536,1536,128,4,2,p2p-i-la,3,17.482083
1536,1536,1536,128,4,2,p2p-i-la,3,15.412726
1536,1536,1536,128,4,2,p2p-i-la,3,14.433422
1536,1536,1536,128,4,2,p2p-i-la,3,14.663500
1536,1536,1536,128,4,2,p2p-i-la,4,14.320066
1536,1536,1536,128,4,2,p2p-i-la,4,16.524265
1536,1536,1536,128,4,2,p2p-i-la,4,13.854203
1536,1536,1536,128,4,2,p2p-i-la,4,11.573967
1536,1536,1536,128,4,2,p2p-i-la,4,16.407070
1536,1536,1536,128,4,2,p2p-i-la,5,14.267267
1536,1536,1536,128,4,2,p2p-i-la,5,17.019587
1536,1536,1536,128,4,2,p2p-i-la,5,14.023375
1536,1536,1536,128,4,2,p2p-i-la,5,18.860664
1536,1536,1536,128,4,2,p2p-i-la,5,14.870337
1536,1536,1536,128,4,2,p2p-i-la,6,17.365222
1536,1536,1536,128,4,2,p2p-i-la,6,16.583170
1536,1536,1536,128,4,2,p2p-i-la,6,16.981186
1536,1536,1536,128,4,2,p2p-i-la,6,14.456165
1536,1536,1536,128,4,2,p2p-i-la,6,17.528041
1536,1536,1536,128,4,2,p2p-i-la,7,13.380492
1536,1536,1536,128,4,2,p2p-i-la,7,18.439457
1536,1536,1536,128,4,2,p2p-i-la,7,18.572040
1536,1536,1536,128,4,2,p2p-i-la,7,18.251351
1536,1536,1536,128,4,2,p2p-i-la,7,16.085466
1536,1536,1536,128,4,2,p2p-i-la,8,12.562847
1536,1536,1536,128,4,2,p2p-i-la,8,17.005251
1536,1536,1536,128,4,2,p2p-i-la,8,17.670001
1536,1536,1536,128,4,2,p2p-i-la,8,19.185483
1536,1536,1536,128,4,2,p2p-i-la,8,18.186593
1536,1536,1536,128,4,2,p2p-i-la,9,13.223204
1536,1536,1536,128,4,2,p2p-i-la,9,16.334667
1536,1536,1536,128,4,2,p2p-i-la,9,18.009983
1536,1536,1536,128,4,2,p2p-i-la,9,15.081585
1536,1536,1536,128,4,2,p2p-i-la,9,18.155705
1536,1536,1536,128,4,2,p2p-i-la,10,8.619386
1536,1536,1536,128,4,2,p2p-i-la,10,8.965270
1536,1536,1536,128,4,2,p2p-i-la,10,14.694389
1536,1536,1536,128,4,2,p2p-i-la,10,12.290667
1536,1536,1536,128,4,2,p2p-i-la,10,8.907008
1536,1536,1536,128,4,2,p2p-i-la,11,12.110275
1536,1536,1536,128,4,2,p2p-i-la,11,16.085145
1536,1536,1536,128,4,2,p2p-i-la,11,15.262067
1536,1536,1536,128,4,2,p2p-i-la,11,11.300166
1536,1536,1536,128,4,2,p2p-i-la,11,12.327355
1536,1536,1536,128,4,2,p2p-i-la,12,10.959134
1536,1536,1536,128,4,2,p2p-i-la,12,12.940183
1536,1536,1536,128,4,2,p2p-i-la,12,16.329000
1536,1536,1536,128,4,2,p2p-i-la,12,16.596498
1536,1536,1536,128,4,2,p2p-i-la,12,11.567189
1024,1024,1024,256,4,2,p2p,12,17.584596
1024,1024,1024,256,4,2,p2p,12,22.577997
1024,1024,1024,256,4,2,p2p,12,14.317035
1024,1024,1024,256,4,2,p2p,12,24.517452
1024,1024,1024,256,4,2,p2p,12,29.813739
1024,1024,1024,256,4,2,bcast,12,23.578253
1024,1024,1024,256,4,2,bcast,12,23.448497
1024,1024,1024,256,4,2,bcast,12,24.709565
1024,1024,1024,256,4,2,bcast,12,26.964549
1024,1024,1024,256,4,2,bcast,12,21.219355
1024,1024,1024,256,4,2,p2p-i-la,1,19.490862
1024,1024,1024,256,4,2,p2p-i-la,1,19.306521
1024,1024,1024,256,4,2,p2p-i-la,1,15.022306
1024,1024,1024,256,4,2,p2p-i-la,1,23.083031
1024,1024,1024,256,4,2,p2p-i-la,1,15.809385
1024,1024,1024,256,4,2,p2p-i-la,2,13.629710
1024,1024,1024,256,4,2,p2p-i-la,2,24.400728
1024,1024,1024,256,4,2,p2p-i-la,2,24.749719
1024,1024,1024,256,4,2,p2p-i-la,2,15.253640
1024,1024,1024,256,4,2,p2p-i-la,2,15.946029
